"('See_You', 'depeche_mode')","[9409638, 11241307, 119931253, 86756232, 19427546, 10882297, 35115355, 150842754, 110230144, 27807854]"
"('Satellite', 'depeche_mode')","[16962359, 5187485, 19718408, 1821201, 26133379, 33389449, 63121049, 30124435, 42049504, 37761599]"
"('The_Meaning_Of_Love', 'depeche_mode')","[15208936, 9228037, 3251911, 25568957, 21580991, 5386311, 12569682, 41578194, 73821221, 187269469]"
"('A_Photograph_Of_You', 'depeche_mode')","[91008818, 9228037, 37097132, 1067830, 26133379, 33389449, 72280436, 8798826, 1049290, 63018092]"
"('Shouldn_t_Have_Done_That', 'depeche_mode')","[53108877, 2167580, 23276271, 7979254, 10445519, 38885435, 28422212, 59788954, 69321760, 520273]"
"('The_Sun_The_Rainfall', 'depeche_mode')","[18715782, 2167580, 34862087, 16397420, 39422296, 44381421, 37581599, 41050891, 19184879, 25776766]"
"('Black_Celebration', 'depeche_mode')","[218736025, 149430542, 58033719, 2574572, 77258351, 41110220, 16796581, 27009586, 23776170, 7156103]"
"('Fly_on_the_windscreen', 'depeche_mode')","[20469205, 22342316, 6809774, 8732625, 6015880, 13630290, 68053537, 44693043, 51094341, 3838188]"
"('A_question_of_lust', 'depeche_mode')","[4149369, 22342316, 3251911, 77584695, 442575482, 5386311, 12569682, 15555827, 5594666, 150028143]"
"('Sometimes', 'depeche_mode')","[16962359, 183726192, 24188498, 71426642, 41698490, 49877407, 157003107, 56146802, 14685418, 29094681]"
"('It_doesn_t_matter_two', 'depeche_mode')","[31528772, 25362221, 50005766, 17904162, 14997907, 19126276, 35115355, 48335195, 14685418, 25776766]"
"('A_question_of_time', 'depeche_mode')","[54862300, 37469865, 61591582, 314459, 6015880, 13630290, 80206701, 51977347, 5548751, 69653922]"
"('Stripped', 'depeche_mode')","[45556156, 87899699, 6809774, 10992738, 28286824, 38885435, 28422212, 8271523, 5594666, 22458851]"
"('Here_is_the_house', 'depeche_mode')","[16962359, 5187485, 1016866, 19410904, 48404323, 5386311, 18029703, 15555827, 10185957, 35730511]"
"('World_full_of_nothing', 'depeche_mode')","[42049310, 30409408, 48682948, 17904162, 63846685, 91097302, 944051, 59261651, 14639503, 10474018]"
"('Dressed_in_black', 'depeche_mode')","[107328654, 23348951, 24188498, 17904162, 12721713, 2638318, 36348477, 11913675, 23730255, 57669089]"
"('New_dress', 'depeche_mode')","[38542464, 29402773, 10367637, 1067830, 6015880, 2638318, 4643417, 15555827, 14639503, 7156103]"
"('Breathing_in_fumes', 'depeche_mode')","[16962359, 3174215, 16160545, 68413158, 17151352, 10882297, 13802804, 987219, 5594666, 22458851]"
"('But_not_tonight_Extended_Remix_', 'depeche_mode')","[642523, 30409408, 3251911, 2574572, 12721713, 30641456, 28422212, 11913675, 5594666, 13791933]"
"('Black_day', 'depeche_mode')","[13455513, 36463230, 10367637, 26322328, 37268851, 5386311, 25955968, 30651738, 19230794, 23745678]"
"('Love,_In_Itself', 'depeche_mode')","[31528772, 2167580, 31304224, 10239367, 14875158, 41110220, 10103438, 34293890, 51094341, 2551361]"
"('More_Than_A_Party', 'depeche_mode')","[20469205, 140356815, 4574729, 1821201, 17151352, 4863103, 10103438, 5156674, 1003375, 10474018]"
"('Pipeline', 'depeche_mode')","[11702090, 5187485, 1016866, 16397420, 115217155, 8134304, 55194784, 70188107, 32866922, 215843877]"
"('Everything_Counts', 'depeche_mode')","[42049310, 36463230, 4574729, 1067830, 41575741, 27370255, 33882233, 26482283, 92002725, 19140936]"
"('Two_Minute_Warning', 'depeche_mode')","[15208936, 37469865, 4574729, 10239367, 14997907, 10882297, 21729069, 987219, 5548751, 7156103]"
"('Shame', 'depeche_mode')","[642523, 11241307, 52240811, 10239367, 66122879, 41110220, 65587293, 30124435, 1003375, 7156103]"
"('The_Landscape_Is_Changing', 'depeche_mode')","[35035618, 51590779, 40654995, 34740494, 3739686, 8134304, 4643417, 41050891, 1003375, 29094681]"
"('Told_You_So', 'depeche_mode')","[135922451, 77819337, 13925500, 24815586, 41575741, 43858213, 3410295, 56674105, 23776170, 9187191]"
"('And_Then_', 'depeche_mode')","[20469205, 60664506, 18395590, 10992738, 30563018, 4863103, 12569682, 67073258, 14639503, 12505106]"
"('Everything_Counts_Long_Version_', 'depeche_mode')","[7656215, 4180850, 53563629, 137265228, 8292074, 38885435, 12569682, 1514522, 37458213, 9187191]"
"('Never_let_me_down_again', 'depeche_mode')","[5902792, 24355586, 46447903, 7979254, 12721713, 35614234, 4643417, 11913675, 19184879, 297504925]"
"('The_things_you_said', 'depeche_mode')","[23976051, 10234672, 10367637, 10992738, 41698490, 4863103, 944051, 22840131, 10094127, 9187191]"
"('Strangelove', 'depeche_mode')","[11702090, 19308399, 1016866, 43912031, 12721713, 2115110, 27189090, 11913675, 1003375, 54351174]"
"('Sacred', 'depeche_mode')","[127155336, 2167580, 9044819, 122689009, 54987407, 180079494, 29655334, 48862498, 41957674, 210494874]"
"('Little_15', 'depeche_mode')","[121356038, 12247942, 62914400, 7979254, 41575741, 2115110, 10103438, 22840131, 5548751, 47715344]"
"('Behind_the_wheel', 'depeche_mode')","[49602031, 29402773, 13925500, 9485996, 39422296, 10882297, 2177173, 67600561, 51048426, 5869276]"
"('I_want_you_now', 'depeche_mode')","[40295887, 91940251, 19718408, 10992738, 155329404, 24622262, 56427906, 140970904, 37504128, 47715344]"
"('To_have_and_to_hold', 'depeche_mode')","[63629415, 26368856, 4574729, 59994992, 26133379, 21874269, 5876539, 26482283, 110276059, 86243497]"
"('Nothing', 'depeche_mode')","[7656215, 368318721, 3251911, 10992738, 1586241, 4863103, 20495947, 1514522, 10094127, 5869276]"
"('Pimpf', 'depeche_mode')","[15208936, 31416043, 4574729, 1067830, 177600348, 21874269, 25955968, 26482283, 14639503, 69653922]"
"('Agent_Orange', 'depeche_mode')","[107328654, 70758880, 38419950, 85249490, 30563018, 2638318, 11336560, 110779082, 19184879, 200541129]"
"('Never_let_me_down_again_Aggro_mix_', 'depeche_mode')","[11702090, 66718328, 107022619, 50823455, 30563018, 110856461, 21729069, 8798826, 69229930, 126802738]"
"('To_have_and_to_hold_Spanish_Taster_', 'depeche_mode')","[105575231, 59657871, 24188498, 314459, 21580991, 188323473, 18029703, 15555827, 1003375, 19140936]"
"('Pleasure_little_treasure', 'depeche_mode')","[13455513, 32422678, 6809774, 16397420, 17151352, 32866241, 82672945, 59788954, 10185957, 27807854]"
"('Something_To_Do', 'depeche_mode')","[49602031, 37469865, 4574729, 103592564, 3739686, 5386311, 20495947, 26482283, 5594666, 22458851]"
"('Lie_To_Me', 'depeche_mode')","[20469205, 50584144, 27746361, 2574572, 217712597, 38885435, 18029703, 15555827, 41957674, 88274585]"
"('People_Are_People', 'depeche_mode')","[642523, 29402773, 18395590, 10992738, 63846685, 44381421, 19262825, 19197979, 5640581, 17109848]"
"('It_Doesn_t_Matter', 'depeche_mode')","[9409638, 80839242, 16160545, 17150791, 8292074, 82853323, 33882233, 987219, 5594666, 37761599]"
"('Stories_Of_Old', 'depeche_mode')","[61875992, 10234672, 9044819, 314459, 97375850, 49877407, 113144883, 22840131, 60185093, 9187191]"
"('Somebody', 'depeche_mode')","[53108877, 140356815, 360405663, 50823455, 70675267, 99864489, 16796581, 158654361, 87457349, 187269469]"
"('Master_And_Servant', 'depeche_mode')","[5902792, 126235901, 31304224, 1067830, 23857185, 2638318, 8870316, 118063386, 14685418, 37761599]"
"('If_You_Want', 'depeche_mode')","[45556156, 60664506, 65149445, 164779839, 10445519, 210307417, 114378005, 148255208, 51140256, 520273]"
"('Blasphemous_Rumours', 'depeche_mode')","[47309579, 22342316, 1016866, 10239367, 14875158, 41110220, 13802804, 19725282, 64730469, 7156103]"
"('New_Life', 'depeche_mode')","[16962359, 58651236, 24188498, 8732625, 39422296, 36137442, 8870316, 51977347, 14639503, 74258664]"
"('I_Sometimes_Wish_I_Was_Dead', 'depeche_mode')","[157502556, 3174215, 4574729, 67659787, 12721713, 52625400, 944051, 11913675, 105730683, 74258664]"
"('Puppets', 'depeche_mode')","[29236320, 9228037, 4574729, 17904162, 17151352, 5386311, 4643417, 26482283, 1003375, 12505106]"
"('Boys_Say_Go_', 'depeche_mode')","[22222628, 24355586, 25511316, 8732625, 12721713, 33389449, 24722846, 987219, 10094127, 3838188]"
"('Nodisco', 'depeche_mode')","[18715782, 19308399, 25511316, 10239367, 34992657, 2115110, 13802804, 8271523, 10094127, 7156103]"
"('What_s_Your_Name-', 'depeche_mode')","[27482897, 24355586, 1016866, 1067830, 34992657, 10882297, 2177173, 45220346, 5548751, 9187191]"
"('Photographic', 'depeche_mode')","[9409638, 5187485, 58033719, 314459, 48281574, 8134304, 10103438, 78527017, 46503050, 84212409]"
"('Tora!_Tora!_Tora!', 'depeche_mode')","[29236320, 5187485, 10367637, 25568957, 43851935, 5386311, 16796581, 8798826, 23730255, 2551361]"
"('Big_Muff', 'depeche_mode')","[4149369, 140356815, 18395590, 19410904, 19304797, 60869379, 13802804, 45220346, 55639717, 13791933]"
"('Any_Second_Now_Voices_', 'depeche_mode')","[11702090, 58651236, 8132592, 314459, 81810739, 146580370, 13802804, 59788954, 46548965, 52320086]"
"('Just_Can_t_Get_Enough', 'depeche_mode')","[5902792, 12247942, 34862087, 1067830, 92823462, 54850185, 28422212, 56146802, 5548751, 54351174]"
"('Dreaming_Of_Me', 'depeche_mode')","[91008818, 107067800, 89643895, 59241621, 14875158, 4863103, 41808498, 27009586, 105684768, 19140936]"
"('Ice_Machine', 'depeche_mode')","[25729474, 29402773, 3251911, 79844808, 61693240, 99341281, 117371782, 184149425, 146639067, 19140936]"
"('Shout', 'depeche_mode')","[9409638, 16288494, 29069179, 16397420, 8292074, 10882297, 78973579, 8798826, 5548751, 39048426]"
"('Any_Second_Now', 'depeche_mode')","[18715782, 38476500, 23276271, 314459, 83964184, 55373393, 944051, 52504650, 23822085, 9187191]"
"('Just_Can_t_Get_Enough_Schizo_Mix_', 'depeche_mode')","[5902792, 46543592, 19718408, 17150791, 28286824, 2638318, 3410295, 34293890, 119320896, 37761599]"
"('Skies_the_Limit', 'fleetwood_mac')","[16962359, 16288494, 18395590, 10992738, 10445519, 43858213, 25955968, 19197979, 5640581, 520273]"
"('Love_Is_Dangerous', 'fleetwood_mac')","[5902792, 163551456, 9044819, 122689009, 14997907, 4863103, 18029703, 15555827, 32912837, 27807854]"
"('In_the_Back_of_My_Mind', 'fleetwood_mac')","[76442405, 24355586, 1016866, 2574572, 14875158, 8134304, 74746680, 55619499, 60231008, 49002171]"
"('Do_You_Know', 'fleetwood_mac')","[15208936, 24355586, 50005766, 61501734, 8169325, 30118248, 10103438, 5156674, 14731333, 67622834]"
"('Save_Me', 'fleetwood_mac')","[5902792, 39483135, 40654995, 1067830, 52711213, 8134304, 50967885, 987219, 32912837, 42366341]"
"('Affairs_of_the_Heart', 'fleetwood_mac')","[23976051, 2167580, 27746361, 9485996, 30440269, 27370255, 5876539, 151897360, 28321546, 13791933]"
"('When_the_Sun_Goes_Down', 'fleetwood_mac')","[23976051, 12247942, 225024779, 19410904, 32716463, 16378283, 944051, 51977347, 5640581, 17109848]"
"('Behind_the_Mask', 'fleetwood_mac')","[11702090, 63698423, 67384490, 1821201, 10445519, 77357337, 60127272, 22840131, 60185093, 520273]"
"('Stand_on_the_Rock', 'fleetwood_mac')","[35035618, 24355586, 52240811, 7979254, 43851935, 4863103, 12569682, 23367434, 19184879, 3838188]"
"('Hard_Feelings', 'fleetwood_mac')","[27482897, 22342316, 81615942, 9485996, 6015880, 13630290, 8870316, 41578194, 105730683, 64304919]"
"('Freedom', 'fleetwood_mac')","[11702090, 44530322, 10367637, 10239367, 8169325, 5386311, 944051, 22840131, 41957674, 520273]"
"('When_It_Comes_to_Love', 'fleetwood_mac')","[25729474, 52597414, 3251911, 7979254, 59539795, 21874269, 19262825, 8271523, 42003589, 141361225]"
"('The_Second_Time', 'fleetwood_mac')","[83456097, 66718328, 13925500, 53836939, 3739686, 41633428, 3410295, 987219, 23822085, 41079514]"
"('Monday_Morning', 'fleetwood_mac')","[33282195, 59657871, 9044819, 1067830, 34992657, 30641456, 944051, 33766587, 5594666, 49002171]"
"('Warm_Ways', 'fleetwood_mac')","[13455513, 102020613, 19718408, 1821201, 1586241, 10882297, 3410295, 987219, 1049290, 9187191]"
"('Blue_Letter', 'fleetwood_mac')","[78195828, 23348951, 70942353, 36247236, 6015880, 13630290, 21729069, 30651738, 19230794, 89561412]"
"('Rhiannon', 'fleetwood_mac')","[7656215, 45536957, 29069179, 19410904, 1586241, 19126276, 24722846, 1514522, 10094127, 20427763]"
"('Over_My_Head', 'fleetwood_mac')","[642523, 11241307, 25511316, 34740494, 39422296, 44381421, 25955968, 23367434, 10140042, 44397429]"
"('Crystal', 'fleetwood_mac')","[20469205, 12247942, 95436803, 25568957, 75104906, 121325225, 10103438, 27009586, 46594880, 27807854]"
"('Say_You_Love_Me', 'fleetwood_mac')","[5902792, 3174215, 44212858, 2574572, 81810739, 57598178, 21729069, 27009586, 10094127, 10474018]"
"('Landslide', 'fleetwood_mac')","[5902792, 16288494, 55798674, 51576826, 99652044, 8134304, 44274742, 4629371, 32866922, 56382262]"
"('World_Turning', 'fleetwood_mac')","[15208936, 2167580, 25511316, 1067830, 32716463, 24622262, 63121049, 30651738, 87503264, 5869276]"
"('Sugar_Daddy', 'fleetwood_mac')","[642523, 63698423, 12602682, 25568957, 6015880, 13630290, 5876539, 19725282, 10094127, 15823021]"
"('I_m_So_Afraid', 'fleetwood_mac')","[43802733, 11241307, 23276271, 44665402, 59539795, 2115110, 12569682, 4629371, 64776384, 5869276]"
"('Love_in_Store', 'fleetwood_mac')","[42049310, 57644601, 40654995, 25568957, 8169325, 43858213, 71047314, 22840131, 42003589, 15823021]"
"('Can_t_Go_Back', 'fleetwood_mac')","[642523, 2167580, 44212858, 540452740, 37268851, 24622262, 3410295, 55619499, 1095205, 44397429]"
"('That_s_Alright', 'fleetwood_mac')","[27482897, 9228037, 23276271, 44665402, 10445519, 32866241, 13802804, 22840131, 19230794, 520273]"
"('Book_of_Love', 'fleetwood_mac')","[15208936, 9228037, 55798674, 51576826, 30440269, 10882297, 10103438, 16083130, 32866922, 2551361]"
"('Gypsy', 'fleetwood_mac')","[2395946, 11241307, 91878940, 45418773, 144193932, 63094164, 102752374, 33766587, 78412512, 34443684]"
"('Only_over_You', 'fleetwood_mac')","[31528772, 36463230, 9044819, 314459, 8292074, 119100440, 5876539, 23367434, 5548751, 12505106]"
"('Empire_State', 'fleetwood_mac')","[13455513, 2167580, 57121492, 7979254, 26133379, 2638318, 44274742, 70188107, 28367461, 169935633]"
"('Straight_Back', 'fleetwood_mac')","[47309579, 10234672, 32627042, 114270843, 1586241, 57598178, 2177173, 11913675, 60231008, 51033259]"
"('Hold_Me', 'fleetwood_mac')","[9409638, 2167580, 1016866, 24815586, 19304797, 36137442, 63121049, 22840131, 42003589, 19140936]"
"('Oh_Diane', 'fleetwood_mac')","[45556156, 18301764, 34862087, 42405289, 148500822, 16378283, 11336560, 56146802, 1003375, 19140936]"
"('Eyes_of_the_World', 'fleetwood_mac')","[71182136, 2167580, 1016866, 45418773, 14997907, 2638318, 11336560, 15555827, 1049290, 42366341]"
"('Wish_You_Were_Here', 'fleetwood_mac')","[143475172, 30409408, 4574729, 213782093, 135211905, 91097302, 20495947, 26482283, 64684554, 37761599]"
"('Second_Hand_News', 'fleetwood_mac')","[40295887, 3174215, 18395590, 24815586, 8292074, 24622262, 2177173, 19725282, 73821221, 520273]"
"('Dreams', 'fleetwood_mac')","[642523, 19308399, 47770721, 10239367, 14875158, 2115110, 20495947, 27009586, 10094127, 5869276]"
"('Never_Going_Back_Again', 'fleetwood_mac')","[4149369, 46543592, 32627042, 27829070, 14875158, 52102192, 5876539, 71242713, 28367461, 56382262]"
"('Don_t_Stop', 'fleetwood_mac')","[16962359, 31416043, 9044819, 51576826, 39422296, 49354199, 73513558, 30124435, 32866922, 49002171]"
"('Go_Your_Own_Way', 'fleetwood_mac')","[29775349, 39483135, 21953453, 1821201, 37268851, 16378283, 4643417, 88926170, 55593802, 133438568]"
"('Songbird', 'fleetwood_mac')","[16962359, 10234672, 1016866, 44665402, 103958934, 24622262, 2177173, 41578194, 1003375, 20427763]"
"('The_Chain', 'fleetwood_mac')","[25729474, 37469865, 3251911, 67659787, 28286824, 124596426, 944051, 191961032, 1095205, 29094681]"
"('You_Make_Loving_Fun', 'fleetwood_mac')","[7656215, 10234672, 12602682, 2574572, 19304797, 57598178, 21729069, 1514522, 23822085, 37761599]"
"('I_Don_t_Want_To_Know', 'fleetwood_mac')","[13455513, 36463230, 16160545, 18657533, 6015880, 13630290, 27189090, 19725282, 5594666, 34443684]"
"('Oh_Daddy', 'fleetwood_mac')","[49602031, 51590779, 19718408, 1821201, 26133379, 33389449, 125298047, 67073258, 42003589, 23745678]"
"('Gold_Dust_Woman', 'fleetwood_mac')","[22222628, 11241307, 62914400, 61501734, 8169325, 32866241, 944051, 15555827, 14685418, 20427763]"
"('Big_Love', 'fleetwood_mac')","[31528772, 70758880, 23276271, 8732625, 54987407, 27370255, 10103438, 48335195, 1095205, 34443684]"
"('Seven_Wonders', 'fleetwood_mac')","[642523, 16288494, 29069179, 2574572, 8292074, 80105330, 65587293, 19197979, 10140042, 57669089]"
"('Everywhere', 'fleetwood_mac')","[35035618, 63698423, 9044819, 314459, 3739686, 2638318, 27189090, 81641866, 105730683, 57669089]"
"('Caroline', 'fleetwood_mac')","[4149369, 10234672, 23276271, 1067830, 17151352, 36137442, 68053537, 19197979, 41957674, 130120653]"
"('Tango_In_The_Night', 'fleetwood_mac')","[51355454, 16288494, 6809774, 50823455, 34992657, 21874269, 2177173, 63431106, 96548101, 32412596]"
"('Mystified', 'fleetwood_mac')","[13455513, 43523687, 16160545, 10992738, 63969434, 10882297, 4643417, 34293890, 5594666, 31125769]"
"('Little_Lies', 'fleetwood_mac')","[92762241, 50584144, 23276271, 77584695, 3739686, 105360475, 86899844, 66545955, 114729605, 34443684]"
"('Family_Man', 'fleetwood_mac')","[43802733, 43523687, 48682948, 9485996, 14875158, 54850185, 944051, 15555827, 14685418, 42366341]"
"('Welcome_To_The_Room_Sara', 'fleetwood_mac')","[5902792, 9228037, 19718408, 59994992, 8292074, 38362227, 3410295, 19725282, 64684554, 520273]"
"('Isn_t_It_Midnight', 'fleetwood_mac')","[7656215, 16288494, 8132592, 43912031, 41698490, 38362227, 944051, 1514522, 60185093, 3838188]"
"('When_I_See_You_Again', 'fleetwood_mac')","[2395946, 30409408, 10367637, 53836939, 3739686, 5386311, 3410295, 41578194, 69229930, 3838188]"
"('You_and_I_Part_II', 'fleetwood_mac')","[7656215, 3174215, 1016866, 7979254, 17151352, 27370255, 8870316, 1514522, 37458213, 29094681]"
"('Over_Over', 'fleetwood_mac')","[9409638, 106061165, 1016866, 17150791, 3739686, 24622262, 20495947, 5156674, 1003375, 92879327]"
"('The_Ledge', 'fleetwood_mac')","[5902792, 2167580, 1016866, 314459, 1586241, 16378283, 11336560, 23367434, 1003375, 9187191]"
"('Think_About_Me', 'fleetwood_mac')","[9409638, 107067800, 27746361, 314459, 19304797, 4863103, 68053537, 12440978, 14685418, 5869276]"
"('Save_Me_a_Place', 'fleetwood_mac')","[2395946, 116141527, 4574729, 86756232, 54987407, 30641456, 29655334, 8271523, 14639503, 12505106]"
"('Sarah_Edit_', 'fleetwood_mac')","[2395946, 29402773, 12602682, 43912031, 14997907, 21874269, 18029703, 15555827, 5548751, 51033259]"
"('What_Makes_You_Think_You_re_the_One', 'fleetwood_mac')","[18715782, 24355586, 13925500, 1067830, 14875158, 52625400, 10103438, 30651738, 1049290, 19140936]"
"('Storms', 'fleetwood_mac')","[29236320, 22342316, 13925500, 17904162, 28286824, 32866241, 10103438, 30124435, 32866922, 59700177]"
"('That_s_All_for_Everyone', 'fleetwood_mac')","[4149369, 113121622, 53563629, 102085822, 8169325, 33389449, 19262825, 1514522, 46548965, 9187191]"
"('Not_That_Funny', 'fleetwood_mac')","[18715782, 16288494, 21953453, 2574572, 43851935, 21874269, 21729069, 243478463, 1049290, 3838188]"
"('Sisters_of_the_Moon', 'fleetwood_mac')","[23976051, 2167580, 6809774, 93667656, 52711213, 36137442, 44274742, 23367434, 46594880, 27807854]"
"('Angel', 'fleetwood_mac')","[4149369, 36463230, 24188498, 9485996, 14997907, 19126276, 27189090, 19725282, 23822085, 12505106]"
"('That_s_Enough_for_Me', 'fleetwood_mac')","[43802733, 12247942, 6809774, 44665402, 41575741, 47129414, 25955968, 30651738, 19276709, 3838188]"
"('Brown_Eyes', 'fleetwood_mac')","[25729474, 16288494, 3251911, 10239367, 10445519, 41110220, 2177173, 11913675, 5548751, 520273]"
"('Never_Make_Me_Cry', 'fleetwood_mac')","[145228595, 17295129, 61591582, 35493865, 46128129, 52625400, 2177173, 96737777, 10185957, 32412596]"
"('I_Know_I_m_Not_Wrong', 'fleetwood_mac')","[42049310, 4180850, 72265171, 114270843, 46128129, 4863103, 32649111, 37936042, 37412298, 2551361]"
"('Honey_Hi', 'fleetwood_mac')","[5902792, 11241307, 65149445, 10992738, 30440269, 27370255, 20495947, 85284018, 19184879, 10474018]"
"('Beautiful_Child', 'fleetwood_mac')","[22222628, 51590779, 55798674, 42405289, 3739686, 10882297, 13802804, 11913675, 5640581, 17109848]"
"('Walk_a_Thin_Line', 'fleetwood_mac')","[23976051, 18301764, 3251911, 43158660, 37268851, 5386311, 40575376, 228382552, 92002725, 3838188]"
"('Tusk', 'fleetwood_mac')","[18715782, 70758880, 38419950, 59241621, 8169325, 44381421, 10103438, 45220346, 14639503, 19140936]"
"('Never_Forget', 'fleetwood_mac')","[33282195, 39483135, 21953453, 24815586, 106235128, 110856461, 2177173, 30124435, 19230794, 15823021]"
"('The_Old_Stuff', 'garth_brooks')","[9409638, 45536957, 19718408, 17150791, 1586241, 66365365, 5876539, 4629371, 87503264, 5869276]"
"('Cowboys_and_Angels', 'garth_brooks')","[15208936, 2167580, 23276271, 1067830, 39422296, 63617372, 29655334, 41050891, 28321546, 22458851]"
"('The_Fever', 'garth_brooks')","[4149369, 102020613, 1016866, 314459, 48404323, 27370255, 27189090, 59261651, 19230794, 72971837]"
"('That_Ol_Wind', 'garth_brooks')","[13455513, 3174215, 44212858, 27829070, 30563018, 52102192, 71047314, 66545955, 55639717, 31125769]"
"('Rollin_', 'garth_brooks')","[9409638, 26368856, 12602682, 314459, 41698490, 49354199, 10103438, 19197979, 41957674, 32412596]"
"('The_Change', 'garth_brooks')","[45556156, 18301764, 9044819, 120428896, 46128129, 27370255, 18029703, 8798826, 10094127, 44397429]"
"('The_Beaches_of_Cheyenne', 'garth_brooks')","[4149369, 3174215, 38419950, 52330197, 1586241, 10882297, 12569682, 55619499, 23822085, 2551361]"
"('To_Make_You_Feel_My_Love', 'garth_brooks')","[5902792, 12247942, 13925500, 43912031, 52711213, 60869379, 944051, 37408739, 73821221, 44397429]"
"('It_s_Midnight_Cinderella', 'garth_brooks')","[135922451, 3174215, 47770721, 1067830, 70552518, 115829239, 24722846, 8271523, 5548751, 54351174]"
"('She_s_Every_Woman', 'garth_brooks')","[35035618, 25362221, 58033719, 8732625, 72828712, 71861351, 944051, 8798826, 14639503, 5869276]"
"('Ireland', 'garth_brooks')","[33282195, 85886429, 55798674, 26322328, 32716463, 8134304, 252118287, 22840131, 55593802, 128089565]"
"('Not_Counting_You', 'garth_brooks')","[4149369, 26368856, 12602682, 2574572, 37146102, 2638318, 4643417, 987219, 5640581, 5869276]"
"('I_ve_Got_A_Good_Thing_Going', 'garth_brooks')","[15208936, 30409408, 27746361, 27829070, 188613071, 52102192, 16796581, 16083130, 60139178, 57669089]"
"('If_Tomorrow_Never_Comes', 'garth_brooks')","[81702674, 79832607, 6809774, 42405289, 37146102, 35614234, 4643417, 8271523, 51140256, 66336007]"
"('Uptown_Down-Home_Good_Ol_Boy', 'garth_brooks')","[61875992, 30409408, 12602682, 27829070, 126229878, 52102192, 24722846, 30124435, 10094127, 20427763]"
"('Everytime_That_It_Rains', 'garth_brooks')","[2395946, 9228037, 1016866, 19410904, 10445519, 44381421, 29655334, 987219, 82957888, 520273]"
"('Alabama_Clay', 'garth_brooks')","[74688982, 60664506, 21953453, 78338066, 41575741, 38362227, 24722846, 107664233, 10094127, 20427763]"
"('Much_Too_Young_To_Feel_This_Damn_Old_', 'garth_brooks')","[29236320, 196840471, 50005766, 69166529, 8169325, 4863103, 8870316, 11913675, 5548751, 41079514]"
"('Cowboy_Bill', 'garth_brooks')","[33282195, 315861605, 8132592, 16397420, 12721713, 30118248, 18029703, 11913675, 55593802, 109468902]"
"('Nobody_Gets_Off_In_This_Town', 'garth_brooks')","[9409638, 2167580, 16160545, 9485996, 23857185, 36137442, 48501641, 12440978, 5594666, 20427763]"
"('I_Know_One', 'garth_brooks')","[56615723, 30409408, 4574729, 16397420, 6015880, 13630290, 12569682, 5156674, 14731333, 63018092]"
"('The_Dance', 'garth_brooks')","[98022510, 11241307, 53563629, 10239367, 6015880, 2115110, 5876539, 45220346, 92048640, 7156103]"
"('Standing_Outside_The_Fire', 'garth_brooks')","[15208936, 60664506, 50005766, 69166529, 37268851, 94368503, 48501641, 71242713, 5640581, 17109848]"
"('The_Night_I_Called_The_Old_Man_Out', 'garth_brooks')","[54862300, 5187485, 23276271, 26322328, 59417046, 2115110, 944051, 27009586, 28321546, 60987004]"
"('American_Honky_Tonk_Bar_Association', 'garth_brooks')","[31528772, 4180850, 61591582, 26322328, 30440269, 97116496, 10103438, 37936042, 23822085, 54351174]"
"('One_Night_A_Day', 'garth_brooks')","[642523, 44530322, 10367637, 10239367, 14875158, 5386311, 50967885, 8271523, 1003375, 5869276]"
"('Ain_t_Goin_Down_Till_The_Sun_Comes_Up_', 'garth_brooks')","[7656215, 3174215, 21953453, 10992738, 68399073, 10882297, 119838026, 1514522, 1003375, 22458851]"
"('Anonymous', 'garth_brooks')","[53108877, 63698423, 27746361, 1821201, 3739686, 8134304, 18029703, 15555827, 19276709, 51033259]"
"('Kickin_And_Screamin_', 'garth_brooks')","[47309579, 114128257, 61591582, 2574572, 70675267, 35614234, 4643417, 16083130, 41957674, 47715344]"
"('The_Red_Strokes', 'garth_brooks')","[18715782, 9228037, 12602682, 7979254, 46128129, 24622262, 10103438, 96737777, 32866922, 79607667]"
"('Callin_Baton_Rouge', 'garth_brooks')","[29775349, 24355586, 24188498, 18657533, 12721713, 38362227, 13802804, 11913675, 5548751, 3838188]"
"('The_Night_Will_Only_Know', 'garth_brooks')","[56615723, 17295129, 57121492, 59994992, 19427546, 91097302, 96059231, 30651738, 23776170, 19140936]"
"('The_Cowboy_Song', 'garth_brooks')","[18715782, 86893064, 72265171, 2574572, 41698490, 41110220, 64354171, 48862498, 1003375, 7156103]"
"('The_Thunder_Rolls', 'garth_brooks')","[4149369, 4180850, 76735261, 52330197, 23857185, 60346171, 109445517, 19725282, 37458213, 35730511]"
"('New_Way_To_Fly', 'garth_brooks')","[38542464, 31416043, 55798674, 24815586, 3739686, 54850185, 44274742, 66545955, 133002939, 23745678]"
"('Two_Of_A_Kind_Workin_On_A_Full_House', 'garth_brooks')","[29775349, 2167580, 6809774, 59994992, 57263601, 113081246, 3410295, 12440978, 23730255, 5869276]"
"('Victim_Of_The_Game', 'garth_brooks')","[33282195, 17295129, 59356537, 7979254, 28286824, 38362227, 944051, 987219, 1095205, 41079514]"
"('Friends_In_Low_Places', 'garth_brooks')","[45556156, 10234672, 25511316, 7979254, 12721713, 8134304, 35115355, 11913675, 5548751, 32412596]"
"('This_Ain_t_Tennessee', 'garth_brooks')","[2395946, 11241307, 1016866, 45418773, 1586241, 13630290, 32649111, 59261651, 14639503, 2551361]"
